,paper,arxiv_id,task,type,value,additional_info
22053,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
22054,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
22055,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
22056,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
22057,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
22058,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
22059,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
22060,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
22061,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
22062,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
22063,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
22064,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
22065,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
22066,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
22067,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
22068,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
22069,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
22070,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
22071,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 HERO,
22072,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Krull,
22073,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Venture,
22074,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
22075,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
22076,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Assault,
22077,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
22078,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
22079,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
22080,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Pong,
22081,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
22082,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
22083,14_paper_389,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
22084,14_paper_389,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
22085,14_paper_389,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
22086,14_paper_389,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
22087,14_paper_389,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
22088,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
22089,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
22090,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
22091,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
22092,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
22093,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
22094,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
22095,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
22096,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Alien,
22097,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
22098,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
22099,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
22100,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
22101,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
22102,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
22103,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
22104,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
22105,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
22106,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
22107,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
22108,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
22109,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
22110,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
22111,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
22112,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
22113,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
22114,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
22115,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
22116,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
22117,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
22118,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
22119,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
22120,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
22121,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
22122,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
22123,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
22124,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
22125,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 HERO,
22126,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Krull,
22127,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Venture,
22128,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
22129,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
22130,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Assault,
22131,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
22132,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
22133,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
22134,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Pong,
22135,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
22136,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
22137,14_paper_390,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
22138,14_paper_390,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
22139,14_paper_390,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
22140,14_paper_390,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
22141,14_paper_390,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
22142,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
22143,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
22144,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
22145,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
22146,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
22147,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
22148,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
22149,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
22150,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Alien,
22151,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
22152,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
22153,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
22154,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
22155,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
22156,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
22157,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
22158,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
22159,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
22160,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
22161,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
22162,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
22163,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
22164,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
22165,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
22166,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
22167,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
22168,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
22169,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
22170,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
22171,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
22172,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
22173,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
22174,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
22175,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
22176,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
22177,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
22178,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
22179,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 HERO,
22180,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Krull,
22181,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Venture,
22182,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
22183,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
22184,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Assault,
22185,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
22186,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
22187,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
22188,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Pong,
22189,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
22190,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
22191,14_paper_391,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
22192,14_paper_391,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
22193,14_paper_391,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
22194,14_paper_391,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
22195,14_paper_391,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
22196,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
22197,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
22198,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
22199,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
22200,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
22201,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
22202,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
22203,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
22204,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Alien,
22205,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
22206,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
22207,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
22208,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
22209,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
22210,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
22211,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
22212,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
22213,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
22214,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
22215,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
22216,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
22217,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
22218,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
22219,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
22220,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
22221,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
22222,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
22223,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
22224,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
22225,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
22226,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
22227,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
22228,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
22229,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
22230,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
22231,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
22232,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
22233,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 HERO,
22234,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Krull,
22235,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Venture,
22236,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
22237,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
22238,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Assault,
22239,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
22240,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
22241,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
22242,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Pong,
22243,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
22244,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
22245,14_paper_392,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
22246,14_paper_392,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
22247,14_paper_392,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
22248,14_paper_392,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
22249,14_paper_392,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
22250,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
22251,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
22252,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
22253,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
22254,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
22255,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Bank Heist,
22256,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Chopper Command,
22257,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Private Eye,
22258,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Alien,
22259,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Atlantis,
22260,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Tutankham,
22261,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Wizard of Wor,
22262,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 James Bond,
22263,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Demon Attack,
22264,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Centipede,
22265,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Beam Rider,
22266,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Freeway,
22267,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Kung-Fu Master,
22268,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Star Gunner,
22269,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Kangaroo,
22270,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Gravitar,
22271,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Space Invaders,
22272,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Q Bert,
22273,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Tennis,
22274,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Montezuma s Revenge,
22275,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Berzerk,
22276,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Ms  Pacman,
22277,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Boxing,
22278,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Up and Down,
22279,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Frostbite,
22280,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Fishing Derby,
22281,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Double Dunk,
22282,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Ice Hockey,
22283,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Road Runner,
22284,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Robotank,
22285,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Asterix,
22286,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Asteroids,
22287,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 HERO,
22288,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Krull,
22289,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Venture,
22290,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Video Pinball,
22291,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Enduro,
22292,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Assault,
22293,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Battle Zone,
22294,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Bowling,
22295,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Breakout,
22296,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Pong,
22297,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Gopher,
22298,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Name This Game,
22299,14_paper_393,1509.06461,Atari Games,data_name,Atari 2600 Amidar,
22300,14_paper_393,1509.06461,Atari Games,approach_name,Prior Duel hs,Atari Games
22301,14_paper_393,1509.06461,Atari Games,approach_name,DQN noop,Atari Games
22302,14_paper_393,1509.06461,Atari Games,approach_name,DDQN  tuned  hs,Atari Games
22303,14_paper_393,1509.06461,Atari Games,approach_name,DQN hs,Atari Games
22304,14_paper_394,1509.06461,Atari Games,data_name,Atari 2600 Crazy Climber,
22305,14_paper_394,1509.06461,Atari Games,data_name,Atari 2600 Seaquest,
22306,14_paper_394,1509.06461,Atari Games,data_name,Atari 2600 Time Pilot,
22307,14_paper_394,1509.06461,Atari Games,data_name,Atari 2600 River Raid,
22308,14_paper_394,1509.06461,Atari Games,data_name,Atari 2600 Zaxxon,
